super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
3046,Franklin University,Columbus,OH,65800,40100,.13459419,.003012595,.2574876,.019979907,.034656335,.0026891793,.068870693,.10334782,125
2044,Maine Maritime Academy,Bangor,ME,85300,75900,.075922795,.0058829128,.4560827,.091369867,.034627073,.0069370558,-.014702493,-.076896235,145.6666666666667
1269,Rio Hondo Community College,Los Angeles,CA,46500,32400,.22689423,.0011222608,.15256782,.0019921581,.034616757,.00045200918,-.052914117,-.077975877,1545.333333333333
2708,Barnard College,New York,NY,148000,56300,.065402597,.12618665,.52820206,.066375941,.034545787,.004341159,.00090270839,-.018497171,535.3333333333334
3630,Prairie View Agricultural & Mechanical University,Houston,TX,45500,34800,.21610007,5.3475396e-06,.15979914,.0026257075,.034532607,.00056741555,-.029901294,-.012971228,1167.333333333333
5488,Capital Area Technical College,Baton Rouge,LA,44300,24600,.28281465,.0016686373,.12203152,.0012213817,.0345123,.00034542463,-.021542946,-.024522591,2398
1852,Clarke University,Dubuque,IA,75700,45100,.070276625,.0099498229,.49030471,.0012824581,.034456961,.000090126829,-.058489297,-.079696506,160
3765,Norfolk State University,Virginia Beach,VA,48000,34400,.20608868,.0001855724,.1671135,0,.034440201,0,-.05842657,-.074083544,979.3333333333334
3724,Marymount University,Washington DC,VA,91800,47000,.095781386,.032237548,.35877097,0,.034363579,0,-.029211914,-.071012631,245
3764,Virginia State University,Richmond,VA,52200,35900,.19235934,.001595226,.17847627,.0024121513,.034331579,.00046399984,-.035885192,-.059752367,803.3333333333334
1605,Chaminade University Of Honolulu,Honolulu,HI,66600,38100,.15715286,.0048551904,.21801208,0,.034261223,0,-.044110443,-.08154849,275.6666666666667
2622,Kean University,Newark,NJ,79200,46900,.11098741,.0018792887,.30801347,.0029835915,.034185618,.00033114108,-.013501242,-.026568688,1032.333333333333
3554,Clarendon College,Memphis,TX,50800,28300,.20852247,.00071047613,.16393827,0,.034184813,0,-.065521531,-.11670352,184
3642,Texas Southern University,Houston,TX,36300,27700,.30844814,.000030129751,.11051506,.001973666,.034088165,.00060877361,-.046179816,-.054149717,1115.666666666667
1933,McPherson College,Newton,KS,70000,37200,.11640731,.0060948087,.29281271,0,.034085538,0,-.044835061,-.097715199,101.3333333333333
2178,Massachusetts Institute Of Technology,Boston,MA,141000,98500,.051078737,.070637129,.66528678,.13407938,.033982009,.0068486053,.008844004,.013737836,913.3333333333334
32603,"California State University, Monterey Bay",San Jose,CA,93200,41100,.10497926,.013763507,.32266465,.0098564904,.033873096,.0010347271,-.034088586,-.072467536,322.6666666666667
1309,Taft College,Bakersfield,CA,62300,32300,.16317604,.0009790851,.20628342,.00026006519,.033660512,.000042436408,-.014216692,-.030739402,153.5
4,Coast Community College District,Los Angeles,CA,72800,30600,.16203935,.010915638,.20759323,.0026980769,.033638272,.00043719463,-.021452431,-.01341159,5334.666666666667
2885,Albany College Of Pharmacy And Health Sciences,Albany,NY,95800,115800,.039403558,.0019784023,.85208887,.0025403961,.033575334,.00010010065,-.0063604871,-.0329483,129
3290,"Lincoln University of Lincoln University, PA",Philadelphia,PA,47500,37400,.20534585,.00040689323,.16346292,0,.033566434,0,-.053312894,-.10560442,290
3353,University Of The Sciences In Philadelphia,Philadelphia,PA,95300,102700,.053269252,.0030449112,.62914598,.00015336959,.033514135,8.1698836e-06,.0048784083,-.05425819,309
3574,Howard County Junior College District,Big Spring,TX,53100,28500,.19020721,.00066302443,.17613864,.00056857429,.03350284,.00010814693,-.053317256,-.014472766,432.5
2531,Montana Tech Of The University Of Montana,Butte-Silver Bow,MT,68300,46700,.1143111,.0051467116,.2921035,.034722663,.033390671,.003969186,-.025297262,-.05017345,337
1249,Occidental College,Los Angeles,CA,122400,49000,.085336223,.086651601,.39126664,.020575825,.033389218,.0017558632,-.048552971,-.10053343,380
1150,California State University - Sacramento,Sacramento,CA,88700,47900,.10452874,.0093292203,.31888157,3.6282131e-06,.033332288,3.7925255e-07,.0041455803,.018618189,2041.333333333333
222,Fairleigh Dickinson University,Newark,NJ,87000,48200,.095446497,.026166873,.34902513,.0043138741,.033313226,.00041174417,.0068379082,-.02720126,780.6666666666666
2500,College Of The Ozarks,Aurora,MO,49200,32000,.17934622,.001546108,.1849605,.00015986779,.033171967,.000028671684,-.12227397,-.19156492,218.5
23582,Lamar State College - Orange,Beaumont,TX,64100,27200,.20821583,.00070487312,.15914714,.0015779734,.033136956,.00032855905,-.028842047,-.03781689,259.5
1219,Long Beach City College,Los Angeles,CA,49900,28100,.2416667,.0022785992,.13679747,.00094588177,.033059396,.00022858813,-.0313689,-.015382603,3148.666666666667
215,MCP Hahnemann And Drexel Universities,Philadelphia,PA,94100,65500,.066638768,.016902633,.49589875,.015898915,.033046082,.0010594841,-.029081449,-.076809421,1881
3371,Temple University,Philadelphia,PA,82700,46700,.092837185,.0077590691,.35593599,.016757781,.033044096,.0015557451,-.03128361,-.095345646,2996.666666666667
1161,Cerritos Community College,Los Angeles,CA,45500,30200,.23391293,0,.1412366,.001542559,.033037066,.00036082449,-.05997017,-.071636669,3216
1559,Clark Atlanta University,Atlanta,GA,54500,35200,.17830929,.0031075119,.18507406,.0069318432,.033000425,.0012360121,.010215578,.022438178,825.6666666666666
1215,La Sierra University,Los Angeles,CA,81300,43200,.11186931,.015468284,.29474357,.015374595,.032972757,.0017199453,-.030348128,-.039275199,205
2769,Marymount Manhattan College,New York,NY,91100,35800,.11929654,.041751683,.27616549,.0081323339,.032945585,.00097015925,-.048914578,-.12096479,368.3333333333333
2778,Mount Saint Mary College,Poughkeepsie,NY,91700,47100,.080073819,.0092643145,.41126987,.00042073842,.03293195,.000033690132,-.050053496,-.11328357,278.3333333333333
7107,Essex County College,Newark,NJ,43000,28400,.2528612,.0027855476,.13015045,6.8714949e-06,.032910001,1.7375345e-06,-.021995895,.003861205,972
1401,Post University,Bridgeport,CT,57800,36800,.14912631,.010243847,.22057061,.00024758533,.032892879,.000036921487,.12631336,.14013413,132
1594,Spelman College,Atlanta,GA,84500,49800,.094288513,.013499799,.34880477,.022544501,.032888282,.0021256874,.012130018,.028918851,475
1238,Mills College,San Francisco,CA,79100,40200,.10617122,.034654498,.30952388,.055721063,.032862529,.0059159733,-.0092406729,-.059294865,115
2402,Copiah-Lincoln Community College,Jackson,MS,41400,26900,.31810239,.00098101597,.10296646,.00016941412,.032753877,.000053891039,-.080965668,.0098651676,633.5
9706,South Seattle Community College,Seattle,WA,61600,32600,.17408611,.0038829145,.18803708,.00012727728,.032734644,.000022157206,.027059376,-.0061932858,385.3333333333333
2806,Rochester Institute Of Technology,Buffalo,NY,95700,62400,.063269168,.016997546,.51700193,.01765573,.03271028,.0011170633,.0044326102,-.0024164682,1945.333333333333
1480,Florida Agricultural & Mechanical University,Tallahassee,FL,57000,39300,.15397835,.0020564513,.21212913,.0059565464,.032663293,.00091717916,.019561058,.077264339,2142.666666666667
1509,Nova Southeastern University,Miami,FL,64000,43500,.1351656,.015008927,.24109715,0,.032588042,0,-.015060371,-.077652238,286.3333333333333
2666,Adelphi University,New York,NY,96300,50700,.087048024,.023863256,.37433442,.030012798,.032585073,.0026125547,-.03120115,-.077034123,509
5354,Tennessee College Of Applied Technology-Jackson,Jackson,TN,54600,30000,.17666835,.0011826245,.18335132,.00011888341,.032392375,.000021002936,.019696768,.05806404,108.5
3179,Southeastern Oklahoma State University,Sherman,OK,58700,34100,.17545877,.0028625433,.18455851,.00018860066,.03238241,.000033091641,-.021422034,-.047380868,525.6666666666666
3007,Williston State College,Williston,ND,60200,34900,.14718457,.0034145485,.21930894,.00030401023,.032278892,.000044745615,-.051851019,-.17890438,170.3333333333333
5734,H. Councill Trenholm State Technical College,Montgomery,AL,34500,22300,.3317906,.0012246413,.096935377,.00018267486,.032162245,.0000606098,-.09212517,-.080974981,194.5
1182,College Of The Desert,Los Angeles,CA,44900,28400,.24684334,.003540158,.13013613,0,.032123238,0,-.073196702,-.06342198,1342.666666666667
8221,"Universal Technical Institute of Rancho Cucamonga, CA",Los Angeles,CA,62900,41300,.1378499,.0024697701,.23239635,.0012418132,.032035813,.00017118381,.014908986,.042607564,2105
23385,Glendale Career College,Los Angeles,CA,33200,17900,.38327798,.0016438183,.083514147,.00087119307,.032009132,.00033390912,-.16010751,-.097365148,172
1196,Dominican University Of California,San Francisco,CA,98100,45200,.060711909,.025760667,.52676445,.04025849,.031980876,.0024441697,-.033007231,-.072853938,137.6666666666667
2397,Belhaven University,Jackson,MS,77300,32200,.12699437,.0074887886,.25175017,.024903165,.031970855,.0031625619,-.032476433,-.072268724,139.5
25561,ETI School Of Skilled Trades,Chicago,IL,63100,37400,.14308093,.0097700013,.22285026,.0018654738,.031885624,.00026691373,.074553341,.094256565,138.5
2632,Seton Hall University,Newark,NJ,100900,56900,.075406462,.024662398,.42224035,.013526974,.03183965,.0010200213,-.025140461,-.062506393,1009.666666666667
2657,New Mexico State University,El Paso,NM,59300,33500,.17891996,.0021204583,.17780608,.0045601609,.031813055,.00081590377,.011738766,.01939952,3272.666666666667
11626,Westwood College - South Bay,Los Angeles,CA,39500,19000,.30418411,.00070912862,.10455142,.0005925232,.031802882,.00018023614,.050346516,-.01271535,52.5
1131,California Institute Of Technology,Los Angeles,CA,124500,83000,.048102688,.043595593,.66062188,.15034837,.031777687,.0072321603,-.013833109,-.079113878,190.6666666666667
1693,Northeastern Illinois University,Chicago,IL,53300,34900,.18364094,.0012983769,.17297633,.0019512728,.031765535,.00035833358,.010868968,.00057185249,900
1749,Roosevelt University,Chicago,IL,73500,37000,.14085454,.0090270694,.22551322,0,.031764559,0,-.060675982,-.10915758,211
2617,Montclair State University,Newark,NJ,86600,50000,.09459386,.0054788128,.3351799,.0074326284,.031705961,.00070308102,-.030900804,-.065529674,1434.666666666667
1459,Strayer University,Washington DC,VA,52700,34200,.17962791,.0026728604,.17562686,.000032458443,.031547487,5.8304422e-06,.1336747,.21056914,613
2946,Methodist University,Fayetteville,NC,68600,39300,.14348197,.0054333871,.21976086,.00053761184,.031531721,.000077137607,-.041235823,-.086226679,401
2158,Lasell College,Boston,MA,74300,45300,.10896926,.021509664,.28893378,.00022598011,.031484902,.000024624886,-.0572046,-.16797796,203
31275,Advanced Technology Institute,Virginia Beach,VA,57200,33900,.15953134,.0024579081,.19706888,.00040723381,.031438664,.000064966553,.051361673,.10330075,127.6666666666667
111,Anthem Institute,Newark,NJ,56900,32200,.18898329,.0037734185,.16600493,.0076003172,.031372156,.0014363329,.1002657,.17269713,701.6666666666666
3583,Lee College,Houston,TX,63300,34400,.16421403,.001060534,.19073609,.0034340348,.03132154,.00056391669,-.017041065,-.047044519,674.8333333333334
8284,Mitchell Technical Institute,Mitchell,SD,59000,41400,.098648891,.0012388872,.31680515,0,.031252477,0,-.013488239,-.14025122,225
1197,El Camino College,Los Angeles,CA,51600,28300,.21975967,.0034022904,.1419317,.0032214378,.031190863,.00070794212,-.021835759,-.021863908,3618.333333333333
3662,Victoria College,Victoria,TX,65600,34700,.16425104,.0027140831,.18974012,.0028507593,.031165013,.00046824021,-.026225884,-.0086889844,717.3333333333334
2262,Kettering University,Detroit,MI,100100,85400,.041647803,.0051637678,.74689376,0,.031106485,0,-.013353173,-.051616266,502
5617,South Georgia Technical College,Americus,GA,29700,18500,.41270694,.00062383077,.07524085,.0001031527,.031052422,.000042571835,-.11140316,-.14550069,219
1582,Morehouse College,Atlanta,GA,81800,49800,.085088179,.024155522,.36409616,.00075162062,.03098028,.00006395403,.036193665,.044517916,548.5
8988,Lurleen B. Wallace Community College,Troy,AL,44200,23000,.28728709,.001274017,.1076107,.0053713326,.030915163,.0015431145,-.040961809,.026155362,231.6666666666667
2664,Western New Mexico University,Deming,NM,51200,28000,.23116118,.00011504872,.13372535,0,.030912109,0,.010240466,.032590184,266.3333333333333
3749,George Mason University,Washington DC,VA,107500,56500,.061455533,.013030352,.50281107,.0074004773,.030900523,.00045480029,-.0166243,-.039814509,2159.333333333333
2653,New Mexico Highlands University,Las Vegas,NM,48500,33600,.2117561,.00074358372,.14582239,.00039820332,.03087878,.000084321982,-.048120532,-.067816027,227.3333333333333
2913,Campbell University,Raleigh,NC,69900,42700,.1158799,.0080606323,.26630831,.002991765,.03085978,.00034668544,-.051521037,-.10371082,920
1710,Loyola University Chicago,Chicago,IL,98600,53500,.081878081,.037387304,.3763307,.022220446,.030813236,.0018193674,-.036914933,-.063379623,1114.666666666667
1034,Alabama Southern Community College,Atmore,AL,44300,24300,.29389939,.0035938015,.10472322,0,.030778091,0,-.033183783,.010283892,248
1320,"University Of California, Santa Barbara",Santa Barbara,CA,124000,58800,.062115032,.038128436,.49512097,.02794073,.030754454,.0017355393,.010458491,.035021741,3450.333333333333
2707,Columbia University In The City Of New York,New York,NY,169600,75300,.050208129,.13680275,.61217046,.14944355,.030735934,.0075032813,.0026161887,.0086041363,1244.333333333333
1481,Florida Atlantic University,Port St. Lucie,FL,77100,40500,.11623573,.019166872,.26414555,.010326598,.03070315,.0012003196,-.029542211,-.059768826,1658.666666666667
2015,University Of New Orleans ,New Orleans,LA,66400,36500,.16552918,.0046451162,.18520807,.0040093907,.030657338,.00066367112,-.046914726,-.090432771,1976.666666666667
4736,Bergen Community College,Newark,NJ,72000,33900,.135021,.0067213117,.2263436,.002834419,.03056114,.00038270609,-.0042625675,-.0086185047,1818
2737,Iona College,New York,NY,97400,56200,.077935554,.011320206,.39170805,.0056939502,.030527983,.00044376118,-.03479993,-.090379193,618.3333333333334
2803,Rensselaer Polytechnic Institute,Albany,NY,114200,84100,.047184251,.024381246,.64620745,.071571752,.030490816,.0033770595,-.02032062,-.071160443,1080.333333333333
1409,University Of Saint Joseph,Bridgeport,CT,86600,45800,.080174014,.0070990878,.37989375,0,.030457607,0,-.009294427,.0033672624,147
6911,Montgomery College,Washington DC,MD,69000,36100,.13333452,.0082312394,.22764513,.0017009934,.030352954,.00022680113,-.018984661,-.037960105,2941.333333333333
20988,University Of Phoenix,Phoenix,AZ,56000,35200,.16578573,.0045461552,.18299642,.002738144,.030338196,.00045394519,.11856671,.15666547,736
60,Lincoln Technical Institutes And Lincoln College Of Technology,Bridgeport,CT,35400,27300,.28816745,.0022474283,.1051691,0,.030306311,0,-.070983849,-.17153303,294.6666666666667
17,Heald College,Fresno,CA,52400,33600,.19686426,.0014193369,.15385731,.0021480441,.030289005,.0004228731,.050376821,.074230686,2428.333333333333
2986,Winston-Salem State University,Winston-Salem,NC,45400,33800,.21012121,.0011350081,.14410923,.000025995267,.030280408,5.4621569e-06,-.033194408,-.022660466,466.3333333333333
2894,University Of Rochester,Buffalo,NY,129200,62000,.057357918,.05578047,.52672905,.064756148,.030212082,.0037142779,-.011745845,-.024745125,988.6666666666666
3794,Saint Martin's University,Seattle,WA,82100,49100,.10116468,.016375713,.29844391,0,.030191984,0,-.01042561,-.023784339,89.33333333333333
2504,Saint Louis College Of Pharmacy,St. Louis,MO,92500,123600,.032558031,.011552385,.91929317,.14456934,.029930376,.0047068931,-.010826421,-.072664917,137.5
28,San Jose-Evergreen Community College District,San Jose,CA,67900,31900,.15518422,.0030572689,.19276038,.0048597781,.02991337,.00075416092,.030566791,.033440098,1523
2052,Thomas College,Portland,ME,60700,38000,.13102926,.00052976055,.22806722,.00036658652,.02988348,.000048033562,-.015940057,-.02647884,125.6666666666667
9930,University Of Texas Of The Permian Basin,Midland,TX,64200,43300,.12322879,.002673933,.24249384,.059828419,.029882222,.0073725837,-.03098513,-.10285803,135.3333333333333
2732,Hofstra University,New York,NY,105300,55700,.070405014,.034900315,.42433891,.026517618,.029875586,.0018669732,-.03196587,-.099037029,1763.333333333333
1536,University Of Miami,Miami,FL,110100,54800,.074726261,.073890842,.39832902,.038584996,.029765638,.0028833125,-.021307033,-.074210793,1726.333333333333
2996,North Dakota State College Of Science,Fargo,ND,63200,43500,.09716019,.0017784513,.30598775,.0050557894,.029729828,.00049122144,-.022639008,-.096085243,726
2410,Jackson State University,Jackson,MS,37100,31700,.3050558,.00029404886,.097448327,.0022740038,.029727178,.00069369806,-.07831759,-.014070059,923.6666666666666
